"category","internationalTitle","localTitle","isNewEntry","isPromoted","openingHours","holiday","price","maxPrice","minPrice","address","url","telephone","properties","rating","ammenityScore","ammenityDescription","latitude","longitude","mapUri"
"French","L'Aube","ローブ","False","False","Lunch = Friday & 1st Saturday and then every Saturday 12:00-13:30 (L.O.)Dinner = 18:00-24:00","Closed Sunday and 2nd & 4th Saturday of the month","Lunch = ¥7,000-11,000Dinner = ¥11,000","11000","7000","2F, Annex Higashiazabu, 1-17-9 Higashiazabu, Minato-ku, Tokyo","http://www.restaurant-laube.com/","03-6441-2682","Completely no smoking area, Reservation required, Interesting wine list","one star","2","Comfortable","35.65604505","139.7433466","https://maps.google.com/maps?q=35.65604505%2C139.7433466%282F%2C%20Annex%20Higashiazabu%2C%201-17-9%20Higashiazabu%2C%20Minato-ku%2C%20Tokyo%29&ll=35.65604505%2c139.7433466&hl=en"
"Unagi","Watabe","わたべ","False","False","Lunch = 11:30-14:00 L.O.13:30Dinner = 17:00-21:00 L.O.20:00","Closed Wednesday and Thursday","Lunch = ¥2,500-6,000Dinner = ¥2,500-6,000","6000","2500","1F, Atlus Tower Koishikawa, 1-9-14 Koishikawa, Bunkyo-ku, Tokyo","http://unagiyawatabe.com/","03-3812-7448","No smoking area, Private room with maximum capacity 10, Reservation required, Open Sunday","Bib Gourmand","2","Comfortable","35.71140564","139.7520851","https://maps.google.com/maps?q=35.71140564%2C139.7520851%281F%2C%20Atlus%20Tower%20Koishikawa%2C%201-9-14%20Koishikawa%2C%20Bunkyo-ku%2C%20Tokyo%29&ll=35.71140564%2c139.7520851&hl=en"
"Japanese","Akebonobashi Marutomi","曙橋 まる富","True","False","Dinner = 18:00-22:30 L.O.21:30","Closed Sunday and Public Holidays","Dinner = ¥12,000","12000","12000","1F, Win Yotsuya, 2-18 Sumiyoshicho, Shinjuku-ku, Tokyo","null","03-6273-1003","Completely no smoking area, Counter restaurant, Reservation required","one star","1","Quiet comfortable","35.69197047","139.721514","https://maps.google.com/maps?q=35.69197047%2C139.721514%281F%2C%20Win%20Yotsuya%2C%202-18%20Sumiyoshicho%2C%20Shinjuku-ku%2C%20Tokyo%29&ll=35.69197047%2c139.721514&hl=en"
"Anago","Anago Kanzake Hakarime","あなご 燗酒 はかりめ","True","False","Lunch = 12:00-14:30 L.O.14:00Dinner = 17:30-23:30 L.O.22:30Saturday 17:00-23:30 L.O.22:30Sunday & Public Holidays 17:00-23:00 L.O.22:00","null","Lunch = ¥1,000-5,500Dinner = ¥4,500-8,500","8500","1000","6F, Cheers Ginza, 5-9-5 Ginza, Chuo-ku, Tokyo","http://www.hakarime.jp/","03-6253-7070","Shoes must be removed, Completely no smoking area, Private room with maximum capacity 24, Reservation required, Open Sunday, Late dining","Bib Gourmand","2","Comfortable","35.67022036","139.7656679","https://maps.google.com/maps?q=35.67022036%2C139.7656679%286F%2C%20Cheers%20Ginza%2C%205-9-5%20Ginza%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.67022036%2c139.7656679&hl=en"
"Izakaya","Ametsuchi","あめつち","True","False","Dinner = 18:00-23:00 L.O.22:00weekends 17:00-22:00 L.O.21:00","Closed Monday","Dinner = ¥3,000-5,000","5000","3000","1-35-7 Nakacho, Meguro-ku, Tokyo","http://www.ame-tsuchi.com/","03-3712-1806","Cash only, Completely no smoking area, Counter restaurant, Reservation required, Open Sunday, Late dining","Bib Gourmand","1","Quiet comfortable","35.630775","139.693733","https://maps.google.com/maps?q=35.630775%2C139.693733%281-35-7%20Nakacho%2C%20Meguro-ku%2C%20Tokyo%29&ll=35.630775%2c139.693733&hl=en"
"Japanese","Arakicho Tatsuya","荒木町 たつや","True","False","Dinner = 17:30-24:00 L.O.22:00","Closed Wednesday and Public Holidays","Dinner = ¥9,000","9000","9000","1F, Town Court Nanaumi Bldg, 10 Arakicho, Shinjuku-ku, Tokyo","null","03-6709-8087","Completely no smoking area, Counter restaurant, Reservation required, Open Sunday, Late dining, Interesting sake list","one star","1","Quiet comfortable","35.68967897","139.7224109","https://maps.google.com/maps?q=35.68967897%2C139.7224109%281F%2C%20Town%20Court%20Nanaumi%20Bldg%2C%2010%20Arakicho%2C%20Shinjuku-ku%2C%20Tokyo%29&ll=35.68967897%2c139.7224109&hl=en"
"French","L'Algorithme","アルゴリズム","True","False","Lunch = 12:00-15:00 L.O.13:00Dinner = 18:00-23:00 L.O.20:00","Closed Sunday","Lunch = ¥8,000Dinner = ¥15,000","15000","8000","1F, Sakura Shirokane, 6-5-3 Shirokane, Minato-ku, Tokyo","http://lalgorithme.com/","03-6277-2199","Completely no smoking area, Counter restaurant, Reservation required","one star","1","Quiet comfortable","35.64438868","139.7247788","https://maps.google.com/maps?q=35.64438868%2C139.7247788%281F%2C%20Sakura%20Shirokane%2C%206-5-3%20Shirokane%2C%20Minato-ku%2C%20Tokyo%29&ll=35.64438868%2c139.7247788&hl=en"
"Spanish","Arrocería la Panza","アロセリア ラ パンサ","True","False","Lunch = Wednesday-Friday 11:50-14:15 L.O.13:30weekends 11:50-15:00 L.O.14:00Dinner = 17:30-23:30 L.O.22:30weekends 17:30-23:00 L.O.22:00","Closed Monday","Lunch = ¥1,000-5,000Dinner = ¥4,000-5,000","5000","1000","1F, Ginza Kagayaki Bldg, 1-15-8 Ginza, Chuo-ku, Tokyo","http://la-panza.com/","03-6228-6793","Completely no smoking area, Reservation required, Open Sunday, Late dining","Bib Gourmand","1","Quiet comfortable","35.673407","139.770045","https://maps.google.com/maps?q=35.673407%2C139.770045%281F%2C%20Ginza%20Kagayaki%20Bldg%2C%201-15-8%20Ginza%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.673407%2c139.770045&hl=en"
"Unagi","Unagi Miyoshi","うなぎ 三好","True","False","Lunch = 11:30-14:00Dinner = 17:30-22:00","Closed Sunday","Lunch = ¥3,000-6,000Dinner = ¥3,000-8,000","8000","3000","1F, Nakahana Bldg, 1-5-6 Nihombashi-ningyocho, Chuo-ku, Tokyo","null","03-3664-3440","Completely no smoking area, Private room with maximum capacity 10, Reservation required","Bib Gourmand","1","Quiet comfortable","35.68545864","139.7817811","https://maps.google.com/maps?q=35.68545864%2C139.7817811%281F%2C%20Nakahana%20Bldg%2C%201-5-6%20Nihombashi-ningyocho%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.68545864%2c139.7817811&hl=en"
"Tempura","Edomae Shinsaku","江戸前 晋作","True","False","Dinner = 18:00-21:30 (L.O.)","Closed Sunday and Public Holidays","Dinner = ¥6,000-13,000","13000","6000","1F, Kato Bldg, 4-2-4 Hongo, Bunkyo-ku, Tokyo","http://www.shinsaku.tokyo/","03-5615-8728","Cash only, Completely no smoking area, Counter restaurant, Reservation required","one star","1","Quiet comfortable","35.70760615","139.7598331","https://maps.google.com/maps?q=35.70760615%2C139.7598331%281F%2C%20Kato%20Bldg%2C%204-2-4%20Hongo%2C%20Bunkyo-ku%2C%20Tokyo%29&ll=35.70760615%2c139.7598331&hl=en"
"Oden","Otafuku Okawahashiten","大多福 大川橋店","True","False","Lunch = weekends 11:30-14:00 L.O.13:20Dinner = 17:00-23:00 L.O.22:20Sunday & Public Holidays 17:00-21:00 L.O.20:20","Closed Monday","Lunch = ¥4,000-6,000Dinner = ¥4,000-6,000","6000","4000","3F, Nakaden Bldg, 1-2-6 Hanakawado, Taito-ku, Tokyo","http://www.otafuku.ne.jp/","03-3871-2521","Completely no smoking area, Reservation required, Open Sunday, Late dining","Bib Gourmand","1","Quiet comfortable","35.71131264","139.7984001","https://maps.google.com/maps?q=35.71131264%2C139.7984001%283F%2C%20Nakaden%20Bldg%2C%201-2-6%20Hanakawado%2C%20Taito-ku%2C%20Tokyo%29&ll=35.71131264%2c139.7984001&hl=en"
"French","Ode","オード","True","False","Lunch = 12:00-15:00 L.O.13:00Dinner = 18:00-23:00 L.O.21:00","Closed Sunday and Public Holidays","Lunch = ¥7,500-17,000Dinner = ¥17,000","17000","7500","2F, ST Hiroo, 5-1-32 Hiroo, Shibuya-ku, Tokyo","https://www.restaurant-ode.com/","03-6447-7480","Completely no smoking area, Private room with maximum capacity 4, Counter restaurant, Reservation required, Interesting wine list","one star","2","Comfortable","35.64912851","139.7191038","https://maps.google.com/maps?q=35.64912851%2C139.7191038%282F%2C%20ST%20Hiroo%2C%205-1-32%20Hiroo%2C%20Shibuya-ku%2C%20Tokyo%29&ll=35.64912851%2c139.7191038&hl=en"
"Onigiri","Onigiri Asakusa Yadoroku","おにぎり 浅草 宿六","True","False","Lunch = Monday-Saturday 11:30-17:00 or when the day’s stock runsDinner = Thursday-Monday 18:00-2:00 or when the day’s stock runs","null","Lunch = Under ¥1,500Dinner = Under ¥1,500","1500","1500","3-9-10 Asakusa, Taito-ku, Tokyo","http://onigiriyadoroku.com/","03-3874-1615","Lunch and/or dinner for ¥1,500 and less, Cash only, Completely no smoking area, Counter restaurant, Open Sunday, Late dining","Bib Gourmand","1","Quiet comfortable","35.71694054","139.7947245","https://maps.google.com/maps?q=35.71694054%2C139.7947245%283-9-10%20Asakusa%2C%20Taito-ku%2C%20Tokyo%29&ll=35.71694054%2c139.7947245&hl=en"
"Ramen","Kane Kitchen Noodles","カネキッチン ヌードル","True","False","Lunch = 11:30-15:00Dinner = Thursday-Monday 18:00-21:00","Closed Wednesday","Lunch = Under ¥1,500Dinner = Under ¥1,500","1500","1500","2F, Machiterrace Minaminagasaki, 5-26-15 Minaminagasaki, Toshima-ku","null","03-5906-5377","Lunch and/or dinner for ¥1,500 and less, Cash only, Completely no smoking area, Counter restaurant, Reservation not accepted, Open Sunday","Bib Gourmand","0","Simple","35.72903638","139.6827865","https://maps.google.com/maps?q=35.72903638%2C139.6827865%282F%2C%20Machiterrace%20Minaminagasaki%2C%205-26-15%20Minaminagasaki%2C%20Toshima-ku%29&ll=35.72903638%2c139.6827865&hl=en"
"Yoshoku","Kamiya","香味屋","True","False","Lunch/Dinner = 11:30-22:00 L.O.20:30","Closed Wednesday (unless Public Holiday, then Thursday)","Dinner = ¥4,000-6,000","6000","4000","3-18-18 Negishi, Taito-ku, Tokyo","http://www.kami-ya.co.jp/","03-3873-2116","No smoking area, Reservation required, Open Sunday","Bib Gourmand","2","Comfortable","35.72406601","139.7836024","https://maps.google.com/maps?q=35.72406601%2C139.7836024%283-18-18%20Negishi%2C%20Taito-ku%2C%20Tokyo%29&ll=35.72406601%2c139.7836024&hl=en"
"Curry","Curry and Rice Yukimasa","Curry and Rice 幸正","True","False","Lunch = 11:00-15:00 L.O.14:30Dinner = 17:30-22:00 L.O.21:30Saturday & Public Holidays 17:30-20:00 L.O.19:30","Closed Sunday","Lunch = Under ¥1,500Dinner = ¥1,000-2,000","2000","1000","5-8-13 Shimbashi, Minato-ku, Tokyo","null","03-6450-1221","Lunch and/or dinner for ¥1,500 and less, Cash only, Completely no smoking area","Bib Gourmand","0","Simple","35.66359421","139.7551236","https://maps.google.com/maps?q=35.66359421%2C139.7551236%285-8-13%20Shimbashi%2C%20Minato-ku%2C%20Tokyo%29&ll=35.66359421%2c139.7551236&hl=en"
"Izakaya","Kan Coffee Fujifuji","燗コーヒー 藤々","True","False","Dinner = 17:00-23:00 L.O.21:30","Closed Sunday and Public Holidays","Dinner = ¥5,000-8,000","8000","5000","10-14 Arakicho, Shinjuku-ku, Tokyo","null","03-6883-9898","Completely no smoking area, Counter restaurant, Reservation required, Interesting sake list","Bib Gourmand","1","Quiet comfortable","35.68954934","139.7226551","https://maps.google.com/maps?q=35.68954934%2C139.7226551%2810-14%20Arakicho%2C%20Shinjuku-ku%2C%20Tokyo%29&ll=35.68954934%2c139.7226551&hl=en"
"Dumpling","Gyoza Mania","","True","False","Dinner = 17:00-24:00 L.O.23:00 or when the day’s stock runs out","Closed Monday","Dinner = ¥1,500-2,000","2000","1500","3-20-12 Nishiogikita, Suginami-ku, Tokyo","null","080-3703-9069","Lunch and/or dinner for ¥1,500 and less, No smoking area, Reservation required, Open Sunday, Late dining","Bib Gourmand","0","Simple","35.704454","139.600106","https://maps.google.com/maps?q=35.704454%2C139.600106%283-20-12%20Nishiogikita%2C%20Suginami-ku%2C%20Tokyo%29&ll=35.704454%2c139.600106&hl=en"
"Chinese","Ginza Yamanobe Edo-Chuka","銀座 やまの辺 江戸中華","True","False","Lunch = 12:00-14:00 (L.O.)Dinner = 18:00-22:00 (L.O.)","Closed Sunday and Public Holidays","Lunch = ¥12,000-24,000Dinner = ¥24,000","24000","12000","B1F, Hosaka Bldg, 8-4-21 Ginza, Chuo-ku, Tokyo","http://ginza-yamanobe.com/","03-3569-2520","Completely no smoking area, Reservation required, Late dining","one star","1","Quiet comfortable","35.66897506","139.7597398","https://maps.google.com/maps?q=35.66897506%2C139.7597398%28B1F%2C%20Hosaka%20Bldg%2C%208-4-21%20Ginza%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.66897506%2c139.7597398&hl=en"
"Sushi","Ginza Rin Nishimura","銀座 凛 にしむら","True","False","Lunch = Wednesday & Friday 11:30-14:00Saturday 11:30-14:00, 14:00-16:30Dinner = 17:00-23:00Saturday 17:00-20:00","Closed Sunday and Public Holiday Mondays","Lunch = ¥11,000-20,000Dinner = ¥20,000-27,000","27000","11000","B1F, Token Bldg, 7-2-8 Ginza, Chuo-ku, Tokyo","http://ginza-rin.com/","03-3575-5677","Completely no smoking area, Private room with maximum capacity 4, Counter restaurant, Reservation required","one star","1","Quiet comfortable","35.6706453","139.7603891","https://maps.google.com/maps?q=35.6706453%2C139.7603891%28B1F%2C%20Token%20Bldg%2C%207-2-8%20Ginza%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.6706453%2c139.7603891&hl=en"
"Chinese","Kinfuku Hong Kong Bishoku","錦福 香港美食","True","False","Lunch = 11:00-15:00 L.O.14:30 or when the day’s stock runs outDinner = 17:30-22:00 L.O.21:00","Closed Sunday","Lunch = Under ¥1,500Dinner = ¥4,000-5,000","5000","1500","1F, Roygent Kudan, 1-9-12 Kudankita, Chiyoda-ku, Tokyo","null","03-3511-2202","Cash only, Completely no smoking area","Bib Gourmand","1","Quiet comfortable","35.6979715","139.7507211","https://maps.google.com/maps?q=35.6979715%2C139.7507211%281F%2C%20Roygent%20Kudan%2C%201-9-12%20Kudankita%2C%20Chiyoda-ku%2C%20Tokyo%29&ll=35.6979715%2c139.7507211&hl=en"
"Obanzai","Kuimonya Sudachi","くいもんや すだち","True","False","Dinner = 17:30-24:00 L.O.23:00","Closed Sunday, Public Holidays and 1st Saturday and then every other Saturday","Dinner = ¥4,000-9,000","9000","4000","3F, Svax Ginza Bldg, 8-5-15 Ginza, Chuo-ku, Tokyo","null","03-5568-3321","Counter restaurant, Reservation required, Late dining","Bib Gourmand","1","Quiet comfortable","35.668348","139.759537","https://maps.google.com/maps?q=35.668348%2C139.759537%283F%2C%20Svax%20Ginza%20Bldg%2C%208-5-15%20Ginza%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.668348%2c139.759537&hl=en"
"Japanese","Kutan","久丹","True","False","Dinner = 17:30-22:00 (L.O.)","Closed Sunday and Public Holidays","Dinner = ¥28,000","28000","28000","1F, Shintomi MS Bldg, 2-5-5 Shintomi, Chuo-ku, Tokyo","null","03-5543-0335","Completely no smoking area, Private room with maximum capacity 6, Counter restaurant, Reservation required, Late dining","one star","2","Comfortable","35.67157076","139.7740739","https://maps.google.com/maps?q=35.67157076%2C139.7740739%281F%2C%20Shintomi%20MS%20Bldg%2C%202-5-5%20Shintomi%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.67157076%2c139.7740739&hl=en"
"Chinese","Kurosawa Tokyosai","くろさわ東京菜","True","False","Lunch = 11:30-14:30 L.O.13:30weekends 11:30-15:30 L.O.14:30Dinner = 18:00-21:30 (L.O.)","Closed Monday (unless Public Holiday, then Tuesday)","Lunch = ¥2,000-5,500Dinner = ¥5,000-9,000","9000","2000","2-36-10 Sanno, Ota-ku, Tokyo","null","03-5743-7443","Cash only, Completely no smoking area, Reservation required, Open Sunday","Bib Gourmand","1","Quiet comfortable","35.59172452","139.7223751","https://maps.google.com/maps?q=35.59172452%2C139.7223751%282-36-10%20Sanno%2C%20Ota-ku%2C%20Tokyo%29&ll=35.59172452%2c139.7223751&hl=en"
"Sushi","Kobikicho Tomoki","木挽町 とも樹","True","False","Dinner = 17:30-23:00","Closed Wednesday, Sunday and Public Holidays","Dinner = ¥33,000-36,000","36000","33000","4-12-2 Ginza, Chuo-ku, Tokyo","http://sushi-tomoki.jp/","03-5550-3401","No smoking area, Private room with maximum capacity 4, Counter restaurant, Reservation required","two stars","1","Quiet comfortable","35.670064","139.768149","https://maps.google.com/maps?q=35.670064%2C139.768149%284-12-2%20Ginza%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.670064%2c139.768149&hl=en"
"Izakaya","Sakesakana Zuburoku","酒さかな ずぶ六","True","False","Dinner = 17:00-24:00weekends 15:00-24:00","Closed Monday except Public Holidays","Dinner = ¥3,000-4,000","4000","3000","3-34-3 Asakusa, Taito-ku, Tokyo","null","03-5603-1250","Cash only, Completely no smoking area, Counter restaurant, Reservation required, Open Sunday, Late dining, Interesting sake list","Bib Gourmand","1","Quiet comfortable","35.71735487","139.7961634","https://maps.google.com/maps?q=35.71735487%2C139.7961634%283-34-3%20Asakusa%2C%20Taito-ku%2C%20Tokyo%29&ll=35.71735487%2c139.7961634&hl=en"
"Chinese","Shichubo Yung","私厨房 勇","True","False","Dinner = 18:00-24:00 L.O.23:00Sunday 18:00-23:00 L.O.22:00","Closed Monday","Dinner = ¥8,000-10,000","10000","8000","6-5-5 Shirokane, Minato-ku, Tokyo","http://yung-shirokane.com/","03-5422-9773","Completely no smoking area, Counter restaurant, Reservation required, Open Sunday, Late dining","one star","2","Comfortable","35.64435204","139.7251548","https://maps.google.com/maps?q=35.64435204%2C139.7251548%286-5-5%20Shirokane%2C%20Minato-ku%2C%20Tokyo%29&ll=35.64435204%2c139.7251548&hl=en"
"French","Simiil","しみいる","True","False","Lunch = Sunday 12:00-16:00 L.O.13:30Dinner = 18:00-23:00(L.O.)Sunday 18:00-21:00(L.O.)","Closed Monday and 3rd Sunday of the month","Lunch = ¥3,000-4,000Dinner = ¥4,000-7,000","7000","3000","4-14-1 Asakusa, Taito-ku, Tokyo","http://www.simiil.com/","03-6458-1509","Completely no smoking area, Counter restaurant, Reservation required, Late dining","Bib Gourmand","2","Comfortable","35.71819035","139.7963324","https://maps.google.com/maps?q=35.71819035%2C139.7963324%284-14-1%20Asakusa%2C%20Taito-ku%2C%20Tokyo%29&ll=35.71819035%2c139.7963324&hl=en"
"Beef specialities","Jo","上","True","False","Dinner = 17:30-23:30 L.O.21:00","Closed Sunday and Public Holidays","Dinner = ¥22,000-30,000","30000","22000","B1F, Barbizon73, 2-24-14 Nishiazabu, Minato-ku, Tokyo","http://www.jo-tokyo.jp/","03-3486-2929","Completely no smoking area, Private room with maximum capacity 4, Counter restaurant, Reservation required","one star","2","Comfortable","35.66003861","139.7225611","https://maps.google.com/maps?q=35.66003861%2C139.7225611%28B1F%2C%20Barbizon73%2C%202-24-14%20Nishiazabu%2C%20Minato-ku%2C%20Tokyo%29&ll=35.66003861%2c139.7225611&hl=en"
"French","Sincère","シンシア","True","False","Dinner 18:00-20:30 (L.O.)","Closed Sunday and 1st & 3rd & 5th Monday of the month","Dinner = ¥13,000-17,000","17000","13000","B1F, Harajuku Tokyu Apartment, 3-7-13 Sendagaya, Shibuya-ku, Tokyo","null","03-6804-2006","Completely no smoking area, Reservation required, Interesting wine list","one star","2","Comfortable","35.676892","139.704283","https://maps.google.com/maps?q=35.676892%2C139.704283%28B1F%2C%20Harajuku%20Tokyu%20Apartment%2C%203-7-13%20Sendagaya%2C%20Shibuya-ku%2C%20Tokyo%29&ll=35.676892%2c139.704283&hl=en"
"Sushi","Sushi Keita","鮨 桂太","True","False","Lunch = Wednesday, Saturday and Sunday 11:30-14:30Dinner = 18:00-22:30","Closed Monday and 2nd Sunday of the month","Lunch = ¥5,500-16,000Dinner = ¥17,000","17000","5500","6-6-4 Tsukiji, Chuo-ku, Tokyo","null","03-6264-2234","Completely no smoking area, Counter restaurant, Reservation required","one star","2","Comfortable","35.665428","139.773611","https://maps.google.com/maps?q=35.665428%2C139.773611%286-6-4%20Tsukiji%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.665428%2c139.773611&hl=en"
"Sushi","Sushi Takamitsu","鮨 尚充","True","False","Lunch = Saturday 12:00-15:00Dinner = 18:00-21:00, 21:00-24:00","Closed Sunday and Public Holiday Mondays","Lunch = ¥22,000Dinner = ¥22,000","22000","22000","1F, EXA, 1-28-2 Aobadai, Meguro-ku, Tokyo","null","03-3712-6999","Completely no smoking area, Counter restaurant, Reservation required","one star","1","Quiet comfortable","35.64745025","139.6951922","https://maps.google.com/maps?q=35.64745025%2C139.6951922%281F%2C%20EXA%2C%201-28-2%20Aobadai%2C%20Meguro-ku%2C%20Tokyo%29&ll=35.64745025%2c139.6951922&hl=en"
"Sushi","Sushi Matsumoto","鮨 まつもと","True","False","Lunch = 12:00-14:30Dinner = 18:00-22:00","Closed Sunday and Public Holidays","Lunch = ¥11,000Dinner = ¥25,000","25000","11000","3F, Daihachi Arai Bldg, 3-12-18 Akasaka, Minato-ku, Tokyo","null","03-5544-8500","No smoking area, Private room with maximum capacity 4, Counter restaurant, Reservation required","one star","2","Comfortable","35.67396304","139.7375903","https://maps.google.com/maps?q=35.67396304%2C139.7375903%283F%2C%20Daihachi%20Arai%20Bldg%2C%203-12-18%20Akasaka%2C%20Minato-ku%2C%20Tokyo%29&ll=35.67396304%2c139.7375903&hl=en"
